1.793583E+09 4.998000E-01 1.950294E+04
1.823502E+09 4.998000E-01 1.888861E+04
1.853292E+09 4.998000E-01 1.830206E+04
1.883016E+09 4.998000E-01 1.774190E+04
1.912677E+09 4.998000E-01 1.720680E+04
1.942279E+09 4.998000E-01 1.669168E+04
1.967867E+09 4.998000E-01 1.626672E+04
1.993371E+09 4.998000E-01 1.585623E+04
2.018791E+09 4.998000E-01 1.546322E+04
2.044113E+09 4.998000E-01 1.508343E+04
2.069327E+09 4.998000E-01 1.471635E+04
2.094497E+09 4.998000E-01 1.436481E+04
2.119637E+09 4.998000E-01 1.402168E+04
2.144760E+09 4.998000E-01 1.369304E+04
2.169680E+09 4.998000E-01 1.337519E+04
2.194583E+09 4.998000E-01 1.306773E+04
2.219454E+09 4.998000E-01 1.277321E+04
2.244305E+09 4.998000E-01 1.248533E+04
2.268962E+09 4.998000E-01 1.220956E+04
2.293598E+09 4.998000E-01 1.194263E+04
2.318201E+09 4.998000E-01 1.168154E+04
2.342798E+09 4.998000E-01 1.143142E+04
2.367193E+09 4.998000E-01 1.118923E+04
2.391582E+09 4.998000E-01 1.095217E+04
2.415950E+09 4.998000E-01 1.072507E+04
2.440308E+09 4.998000E-01 1.050268E+04
2.464476E+09 4.998000E-01 1.028727E+04
2.488622E+09 4.998000E-01 1.007859E+04
2.512772E+09 4.998000E-01 9.876430E+03
2.536897E+09 4.998000E-01 9.680549E+03
2.560839E+09 4.998000E-01 9.488553E+03
2.584755E+09 4.998000E-01 9.304649E+03
2.608688E+09 4.998000E-01 9.122209E+03
2.632597E+09 4.998000E-01 8.947465E+03
2.656314E+09 4.998000E-01 8.778089E+03
2.680031E+09 4.998000E-01 8.611920E+03
2.703736E+09 4.998000E-01 8.448897E+03
2.727442E+09 4.998000E-01 8.292777E+03
2.754523E+09 4.998000E-01 8.117083E+03
2.781703E+09 4.998000E-01 7.945112E+03
2.808802E+09 4.998000E-01 7.778574E+03
2.835908E+09 4.998000E-01 7.617281E+03
2.863512E+09 4.998000E-01 7.457616E+03
2.891129E+09 4.998000E-01 7.301297E+03
2.918744E+09 4.998000E-01 7.149900E+03
2.946353E+09 4.998000E-01 7.003256E+03
2.974478E+09 4.998000E-01 6.856461E+03
3.002606E+09 4.998000E-01 6.714288E+03
3.030752E+09 4.998000E-01 6.575064E+03
3.058901E+09 4.998000E-01 6.440210E+03
3.087587E+09 4.998000E-01 6.305217E+03
3.116267E+09 4.998000E-01 6.174475E+03
3.144971E+09 4.998000E-01 6.047836E+03
3.173681E+09 4.998000E-01 5.923795E+03
3.204608E+09 4.998000E-01 5.792953E+03
3.235558E+09 4.998000E-01 5.666306E+03
3.266512E+09 4.998000E-01 5.543704E+03
3.297485E+09 4.998000E-01 5.423754E+03
3.328480E+09 4.998000E-01 5.306400E+03
3.359497E+09 4.998000E-01 5.192781E+03
3.390548E+09 4.998000E-01 5.082765E+03
3.421636E+09 4.998000E-01 4.973934E+03
3.452712E+09 4.998000E-01 4.868554E+03
3.483823E+09 4.998000E-01 4.766504E+03
3.514972E+09 4.998000E-01 4.665519E+03
3.546157E+09 4.998000E-01 4.568777E+03
3.577341E+09 4.998000E-01 4.473011E+03
3.608563E+09 4.998000E-01 4.380261E+03
3.639820E+09 4.998000E-01 4.289434E+03
3.671134E+09 4.998000E-01 4.200490E+03
3.719281E+09 4.998000E-01 4.068178E+03
3.767433E+09 4.998000E-01 3.941849E+03
3.815565E+09 4.998000E-01 3.819443E+03
3.863818E+09 4.998000E-01 3.700837E+03
3.912036E+09 4.998000E-01 3.586741E+03
3.960387E+09 4.998000E-01 3.476962E+03
4.057071E+09 4.998000E-01 3.268135E+03
4.153970E+09 4.998000E-01 3.073973E+03
4.251085E+09 4.998000E-01 2.892011E+03
4.348476E+09 4.998000E-01 2.721448E+03
4.446168E+09 4.998000E-01 2.562123E+03
4.570600E+09 4.998000E-01 2.373559E+03
4.698064E+09 4.998000E-01 2.196342E+03
4.828790E+09 4.998000E-01 2.029551E+03
4.962990E+09 4.998000E-01 1.872406E+03
5.036328E+09 4.998000E-01 1.792256E+03
5.110313E+09 4.998000E-01 1.714747E+03
5.260315E+09 4.998000E-01 1.568556E+03
5.413272E+09 4.998000E-01 1.432848E+03
5.569554E+09 4.998000E-01 1.306773E+03
5.725864E+09 4.998000E-01 1.192065E+03
5.885242E+09 4.998000E-01 1.085675E+03
6.040070E+09 4.998000E-01 1.097489E+03
6.193321E+09 4.998000E-01 9.596216E+02
6.357431E+09 4.998000E-01 8.311894E+02
6.534584E+09 4.998000E-01 7.108861E+02
6.727883E+09 4.998000E-01 5.982738E+02
6.942482E+09 4.998000E-01 4.898916E+02
7.204175E+09 4.998000E-01 3.413501E+02
7.524081E+09 4.998000E-01 2.799626E+02
7.893882E+09 4.998000E-01 2.055417E+02
8.305685E+09 4.998000E-01 1.851825E+02
8.715426E+09 4.998000E-01 1.667247E+02
9.124539E+09 4.998000E-01 1.505220E+02
9.533409E+09 4.998000E-01 1.363641E+02
9.941923E+09 4.998000E-01 1.239367E+02
1.039510E+10 4.998000E-01 1.119180E+02
1.085388E+10 4.998000E-01 1.013211E+02
1.131853E+10 4.998000E-01 9.191788E+01
1.178919E+10 4.998000E-01 8.352183E+01
1.281119E+10 4.998000E-01 6.851726E+01
1.380829E+10 4.998000E-01 5.718735E+01
1.469124E+10 4.998000E-01 4.915866E+01
1.557713E+10 4.998000E-01 4.252066E+01
1.654365E+10 4.998000E-01 3.654265E+01
1.750674E+10 4.998000E-01 3.163006E+01
1.833611E+10 4.998000E-01 2.806726E+01
1.915736E+10 4.998000E-01 2.500345E+01
1.996923E+10 4.998000E-01 2.241816E+01
2.076998E+10 4.998000E-01 2.018831E+01
2.163323E+10 4.998000E-01 1.809256E+01
2.249461E+10 4.998000E-01 1.624052E+01
2.420013E+10 4.998000E-01 1.322818E+01
2.579267E+10 4.998000E-01 1.100779E+01
2.738348E+10 4.998000E-01 9.229964E+00
2.874666E+10 4.998000E-01 7.978110E+00
3.011095E+10 4.998000E-01 6.911941E+00
3.167069E+10 4.998000E-01 5.903370E+00
3.321072E+10 4.998000E-01 5.059412E+00
3.484928E+10 4.998000E-01 4.317178E+00
3.661292E+10 4.998000E-01 3.650901E+00
3.817045E+10 4.998000E-01 3.156458E+00
3.984885E+10 4.998000E-01 2.697739E+00
4.289356E+10 4.998000E-01 2.043149E+00
4.441846E+10 4.998000E-01 1.779918E+00
4.606507E+10 4.998000E-01 1.537446E+00
4.880570E+10 4.998000E-01 1.196740E+00
5.146595E+10 4.998000E-01 9.278975E-01
5.394117E+10 4.998000E-01 7.368855E-01
5.605691E+10 4.998000E-01 6.052015E-01
5.807274E+10 4.998000E-01 5.017646E-01
6.036647E+10 4.998000E-01 4.051352E-01
6.181616E+10 4.998000E-01 3.541604E-01
6.339108E+10 4.998000E-01 3.059145E-01
6.477444E+10 4.998000E-01 2.689676E-01
6.631166E+10 4.998000E-01 2.329700E-01
6.764840E+10 4.998000E-01 2.055891E-01
6.913752E+10 4.998000E-01 1.787311E-01
7.076093E+10 7.500000E-01 1.533204E-01
7.202305E+10 7.500000E-01 1.360505E-01
7.343698E+10 7.500000E-01 1.188776E-01
7.466985E+10 7.500000E-01 1.056574E-01
7.601875E+10 7.500000E-01 9.274703E-02
7.719972E+10 7.500000E-01 8.273704E-02
7.848995E+10 7.500000E-01 7.292896E-02
7.970201E+10 7.500000E-01 6.472916E-02
8.103348E+10 7.500000E-01 5.671527E-02
8.212830E+10 7.500000E-01 5.083935E-02
8.332278E+10 7.500000E-01 4.507129E-02
8.441055E+10 7.500000E-01 4.035525E-02
8.559994E+10 7.500000E-01 3.571906E-02
8.664042E+10 7.500000E-01 3.208485E-02
8.777621E+10 7.500000E-01 2.850362E-02
8.982081E+10 7.500000E-01 2.291395E-02
9.093252E+10 7.500000E-01 2.034230E-02
9.187736E+10 7.500000E-01 1.836538E-02
9.290714E+10 7.500000E-01 1.640212E-02
9.370504E+10 7.500000E-01 1.502450E-02
9.474420E+10 7.500000E-01 1.337519E-02
9.569253E+10 7.500000E-01 1.202264E-02
9.673208E+10 7.500000E-01 1.067333E-02
9.740852E+10 7.500000E-01 9.887807E-03
